0.00663396 0.175762
2.00611 0.175212
4.0056 0.173779
6.00518 0.171849
8.00483 0.169576
10.0045 0.166962
12.0042 0.16379
14.004 0.159819
16.0038 0.155039
18.0036 0.149558
20.0034 0.143534
22.0032 0.137135
24.003 0.130432
26.0028 0.123393
28.0027 0.11584
30.0025 0.10758
32.0023 0.0985149
34.0022 0.0887093
36.0021 0.0780907
38.002 0.0666138
40.0019 0.0540822
42.0018 0.0403034
44.0018 0.0250784
46.0018 0.00834342
48.0018 -0.00917812
50.0018 -0.0252002
52.0018 -0.039275
54.0017 -0.0536492
56.0017 -0.0697889
58.0017 -0.087985
60.0017 -0.108038
62.0017 -0.129359
64.0018 -0.150756
66.0018 -0.172124
68.0018 -0.194482
70.0017 -0.21855
72.0017 -0.244653
74.0017 -0.272726
76.0016 -0.30249
78.0016 -0.33363
80.0016 -0.365894
82.0016 -0.399187
84.0016 -0.433506
86.0016 -0.468936
88.0016 -0.505505
90.0016 -0.543152
92.0016 -0.581772
94.0017 -0.621228
96.0017 -0.661399
98.0017 -0.70217
100.002 -0.743504
102.002 -0.785353
104.002 -0.827705
106.002 -0.870552
108.002 -0.913893
110.002 -0.957716
112.002 -1.00201
114.002 -1.04676
116.002 -1.09197
118.002 -1.13738
120.002 -1.18229
122.002 -1.22511
124.002 -1.2631
126.002 -1.29183
128.002 -1.30382
130.002 -1.28717
132.002 -1.22537
134.001 -1.09961
136.001 -0.895852
138.001 -0.61606
140 -0.288356
142 0.0301529
144 0.273891
146 0.425096
148 0.496928
150 0.515623
152 0.514015
154 0.523019
156 0.562155
158 0.635709
160 0.737789
162 0.859355
164 0.994662
166 1.14129
168 1.29569
170 1.45005
172 1.59461
174 1.7226
176 1.83356
178 1.9331
180 2.0269
182 2.11887
184 2.21121
186 2.30554
188 2.4045
190 2.51176
192 2.63007
194 2.75767
196 2.887
198 3.00874
200 3.11708
202 3.21114
204 3.28515
206 3.32136
208 3.29164
210 3.17185
212 2.97451
214 2.72074
216 2.43283
218 2.1519
220 1.92911
222 1.79731
224 1.72731
226 1.66201
228 1.53088
230 1.29641
232 0.997757
234 0.694362
236 0.457391
238 0.333726
240 0.295932
242 0.287113
244 0.28345
246 0.280995
248 0.280368
250 0.283228
252 0.289499
254 0.298318
256 0.308417
258 0.318777
260 0.328857
262 0.338341
264 0.347154
266 0.35543
268 0.36332
270 0.370936
272 0.378355
274 0.385623
276 0.392711
278 0.399547
280 0.406056
282 0.412195
284 0.417978
286 0.423402
288 0.428465
290 0.433174
292 0.437532
294 0.441533
296 0.445183
298 0.4485
300 0.451473
302 0.454089
304 0.456351
306 0.458282
308 0.459918
310 0.461288
312 0.462414
314 0.463307
316 0.463967
318 0.464409
320 0.464669
322 0.464773
324 0.464749
326 0.464633
328 0.464444
330 0.464195
332 0.463894
334 0.463547
336 0.46317
338 0.462778
340 0.462384
342 0.462002
344 0.461634
346 0.461282
348 0.460952
350 0.46065
352 0.460377
354 0.460129
356 0.459909
358 0.459718
360 0.459559
362 0.459433
364 0.459339
366 0.459269
368 0.459211
370 0.459168
372 0.459145
374 0.459136
376 0.459131
378 0.459122
380 0.459117
382 0.459128
384 0.459148
386 0.459179
388 0.459233
390 0.459289
392 0.459307
394 0.459286
396 0.459258
398 0.459245
400 0.459251
