0.0116254 0.09045
2.01106 0.0900938
4.01051 0.0888474
6.01009 0.0867362
8.00968 0.083758
10.0093 0.0799778
12.009 0.0754093
14.0087 0.0700053
16.0084 0.0637764
18.0081 0.0567862
20.0078 0.0490208
22.0076 0.0400523
24.0074 0.0293063
26.0072 0.0175402
28.0069 0.00815174
30.0067 0.00148523
32.0064 -0.0057328
34.0061 -0.0150978
36.0059 -0.0265951
38.0056 -0.039754
40.0053 -0.0544172
42.005 -0.0705242
44.0048 -0.0880891
46.0046 -0.107125
48.0044 -0.127702
50.0042 -0.14998
52.004 -0.174173
54.0039 -0.200542
56.0037 -0.229317
58.0036 -0.260629
60.0034 -0.29433
62.0033 -0.330126
64.0031 -0.367618
66.003 -0.4065
68.0029 -0.446676
70.0029 -0.488259
72.0028 -0.531422
74.0028 -0.57626
76.0029 -0.622769
78.0029 -0.670813
80.0029 -0.720279
82.0029 -0.771105
84.003 -0.823341
86.003 -0.877054
88.003 -0.932294
90.003 -0.989088
92.0031 -1.04738
94.0031 -1.10701
96.0032 -1.16769
98.0032 -1.22874
100.003 -1.28853
102.003 -1.34406
104.003 -1.38967
106.003 -1.41499
108.003 -1.40339
110.003 -1.33373
112.002 -1.18659
114.001 -0.954961
116.001 -0.654792
118.001 -0.324885
120.001 -0.020254
122 0.192138
124 0.313355
126 0.367361
128 0.353669
130 0.313544
132 0.286028
134 0.256498
136 0.240217
138 0.261091
140 0.321061
142 0.428563
144 0.584311
146 0.773534
148 0.970094
150 1.14599
152 1.28238
154 1.38107
156 1.46384
158 1.55437
160 1.66658
162 1.80246
164 1.9563
166 2.1209
168 2.29018
170 2.45861
172 2.62015
174 2.76864
176 2.8997
178 3.01256
180 3.10968
182 3.19507
184 3.2726
186 3.34525
188 3.41546
190 3.48591
192 3.55991
194 3.63952
196 3.72342
198 3.80703
200 3.88413
202 3.94789
204 3.9909
206 4.00178
208 3.96248
210 3.85488
212 3.66777
214 3.40279
216 3.07928
218 2.73359
220 2.42105
222 2.19597
224 2.0835
226 2.03657
228 1.9555
230 1.75555
232 1.37157
234 0.802733
236 0.208355
238 -0.288312
240 -0.514198
242 -0.552599
244 -0.531911
246 -0.497752
248 -0.45942
250 -0.418438
252 -0.375171
254 -0.330107
256 -0.284469
258 -0.239387
260 -0.195548
262 -0.153213
264 -0.11246
266 -0.0733295
268 -0.0358296
270 7.60536e-05
272 0.034431
274 0.0674916
276 0.0990852
278 0.129075
280 0.157469
282 0.184271
284 0.209526
286 0.233277
288 0.255551
290 0.276381
292 0.295807
294 0.313871
296 0.33063
298 0.346154
300 0.360522
302 0.37382
304 0.386123
306 0.397502
308 0.40803
310 0.417781
312 0.426818
314 0.435188
316 0.442934
318 0.450111
320 0.456777
322 0.462984
324 0.468764
326 0.474137
328 0.479123
330 0.483747
332 0.488073
334 0.49215
336 0.496008
338 0.499665
340 0.503141
342 0.506452
344 0.509608
346 0.512618
348 0.515493
350 0.518242
352 0.52087
354 0.523378
356 0.525771
358 0.528056
360 0.530237
362 0.532318
364 0.534299
366 0.536176
368 0.537944
370 0.539604
372 0.541161
374 0.542613
376 0.543952
378 0.545175
380 0.546289
382 0.547302
384 0.548217
386 0.549037
388 0.549765
390 0.550383
392 0.550866
394 0.551211
396 0.551443
398 0.551584
400 0.551641
